epoch,year,month,day,hour,minute,open,high,low,close,volume
1757934900,2025,9,15,11,15,658.962,659.0866,658.7974,658.8323,540981
1757934600,2025,9,15,11,10,658.8373,659.1066,658.7027,658.962,543087
1757934300,2025,9,15,11,5,659.0966,659.1365,658.8124,658.8423,569530
1757934000,2025,9,15,11,0,659.1415,659.2212,658.9819,659.1016,667766
1757933700,2025,9,15,10,55,659.0617,659.1711,658.9919,659.1315,422058
1757933400,2025,9,15,10,50,658.952,659.1614,658.9033,659.0717,579555
1757933100,2025,9,15,10,45,658.9919,659.1764,658.9021,658.9669,634527
1757932800,2025,9,15,10,40,658.6777,659.1016,658.6428,658.9939,588537
1757932500,2025,9,15,10,35,658.7126,658.7775,658.583,658.6728,715589
1757932200,2025,9,15,10,30,658.8423,659.0118,658.5132,658.6977,1378728
1757931900,2025,9,15,10,25,658.4883,658.9171,658.4534,658.8622,883698
1757931600,2025,9,15,10,20,658.3237,658.6029,658.232,658.4883,617684
1757931300,2025,9,15,10,15,658.3935,658.5032,658.2439,658.3287,545257
1757931000,2025,9,15,10,10,658.2739,658.4434,658.1642,658.3935,550045
1757930700,2025,9,15,10,5,658.4434,658.573,658.2439,658.2689,877216
1757930400,2025,9,15,10,0,658.8273,658.9121,658.3636,658.4434,1074931
1757930100,2025,9,15,9,55,658.6528,658.8622,658.5232,658.8323,1007569
1757929800,2025,9,15,9,50,658.3836,658.6777,658.2938,658.6429,1188723
1757929500,2025,9,15,9,45,657.8151,658.5232,657.8101,658.3736,1220868
1757929200,2025,9,15,9,40,658.2739,658.4833,657.6655,657.8002,1336729
1757928900,2025,9,15,9,35,658.0046,658.3437,657.9448,658.2788,1238545
1757928600,2025,9,15,9,30,657.8251,658.3038,657.6605,658.0046,2189152
1757692500,2025,9,12,15,55,656.5037,656.5137,655.5713,655.6112,4777096
1757692200,2025,9,12,15,50,656.04,656.5187,655.9951,656.5087,3818474
1757691900,2025,9,12,15,45,655.9403,656.1397,655.7408,656.03,1757342
1757691600,2025,9,12,15,40,655.4915,655.9503,655.0926,655.9403,2350925
1757691300,2025,9,12,15,35,655.9203,656.0799,655.4317,655.4816,2006822
1757691000,2025,9,12,15,30,656.3591,656.4738,655.7209,655.9203,2534301
1757690700,2025,9,12,15,25,656.5287,656.6334,656.2594,656.3591,1608416
1757690400,2025,9,12,15,20,656.7032,656.788,656.4938,656.5237,906798
1757690100,2025,9,12,15,15,656.768,656.7929,656.5835,656.7082,1083875
1757689800,2025,9,12,15,10,656.9874,657.0173,656.7181,656.768,1107822
1757689500,2025,9,12,15,5,657.0722,657.132,656.9126,656.9874,797525
1757689200,2025,9,12,15,0,656.9974,657.1071,656.9774,657.0672,941928
1757688900,2025,9,12,14,55,657.1769,657.1869,656.9375,656.9974,740508
1757688600,2025,9,12,14,50,656.8278,657.2966,656.8179,657.1769,1110470
1757688300,2025,9,12,14,45,656.9176,656.9974,656.5087,656.8129,784920
1757688000,2025,9,12,14,40,656.9774,657.0622,656.8877,656.9176,500481
1757687700,2025,9,12,14,35,656.9176,657.0223,656.8278,656.9874,533699
1757687400,2025,9,12,14,30,656.6932,657.0622,656.6583,656.9176,930390
1757687100,2025,9,12,14,25,656.6184,656.7531,656.6085,656.6932,603166
1757686800,2025,9,12,14,20,656.6085,656.6483,656.5137,656.6085,486147
1757686500,2025,9,12,14,15,656.6085,656.6284,656.4688,656.5985,368163
1757686200,2025,9,12,14,10,656.5986,656.6284,656.4788,656.6085,374013
1757685900,2025,9,12,14,5,656.4688,656.6284,656.4589,656.6084,527292
1757685600,2025,9,12,14,0,656.5636,656.5785,656.419,656.4738,571439
1757685300,2025,9,12,13,55,656.4688,656.6492,656.4639,656.5601,450021
1757685000,2025,9,12,13,50,656.5287,656.5785,656.4289,656.4688,418924
1757684700,2025,9,12,13,45,656.2943,656.5436,656.2893,656.5287,273573
1757684400,2025,9,12,13,40,656.2494,656.3791,656.2395,656.2993,303812
1757684100,2025,9,12,13,35,656.2145,656.3174,656.0899,656.248,453968
1757683800,2025,9,12,13,30,656.2893,656.3891,656.1697,656.1996,694226
1757683500,2025,9,12,13,25,656.4289,656.4639,656.2893,656.2893,333369
1757683200,2025,9,12,13,20,656.2694,656.4688,656.2587,656.4289,295020
1757682900,2025,9,12,13,15,656.2744,656.3492,656.1996,656.2694,291568
1757682600,2025,9,12,13,10,656.04,656.2793,656.0201,656.2744,425341
1757682300,2025,9,12,13,5,656.0101,656.1048,655.9852,656.04,431390
1757682000,2025,9,12,13,0,656.2644,656.2794,655.9902,656.01,584829
1757681700,2025,9,12,12,55,656.2395,656.3891,656.1797,656.2594,637555
1757681400,2025,9,12,12,50,656.1746,656.2494,656.0999,656.2295,320067
1757681100,2025,9,12,12,45,656.0201,656.2494,656.02,656.1697,440137
1757680800,2025,9,12,12,40,655.9752,656.06,655.8406,656.03,349692
1757680500,2025,9,12,12,35,656.2295,656.2395,655.9602,655.9802,386683
1757680200,2025,9,12,12,30,656.2395,656.3392,656.1896,656.2195,437378
1757679900,2025,9,12,12,25,656.0699,656.2494,656.0532,656.2395,331104
1757679600,2025,9,12,12,20,656.0899,656.1298,655.9004,656.065,391796
1757679300,2025,9,12,12,15,655.9104,656.1796,655.9054,656.0799,581047
1757679000,2025,9,12,12,10,655.8206,656.04,655.8206,655.9004,446085
1757678700,2025,9,12,12,5,655.7109,655.8604,655.5014,655.8406,370576
1757678400,2025,9,12,12,0,655.8007,655.8182,655.5813,655.7159,462677
1757678100,2025,9,12,11,55,655.6611,655.8904,655.6511,655.8107,588297
1757677800,2025,9,12,11,50,655.5813,655.7109,655.5332,655.6561,402005
1757677500,2025,9,12,11,45,655.671,655.7907,655.4018,655.5863,455785
1757677200,2025,9,12,11,40,655.671,655.8106,655.5414,655.6611,329794
1757676900,2025,9,12,11,35,655.8904,655.9503,655.6112,655.671,334634
1757676600,2025,9,12,11,30,655.8306,656.0051,655.6112,655.9004,528539
1757676300,2025,9,12,11,25,656.0799,656.1795,655.8107,655.8306,428148
1757676000,2025,9,12,11,20,656.1397,656.1497,655.8854,656.0749,560054
1757675700,2025,9,12,11,15,656.2594,656.4489,656.1348,656.1397,365249
1757675400,2025,9,12,11,10,656.2195,656.3392,656.035,656.2644,523552
1757675100,2025,9,12,11,5,656.1697,656.2843,656.0999,656.2295,433492
1757674800,2025,9,12,11,0,656.5686,656.6234,656.1348,656.1697,661933
1757674500,2025,9,12,10,55,656.409,656.6683,656.3891,656.569,781810
1757674200,2025,9,12,10,50,656.2794,656.414,656.0699,656.4099,519175
1757673900,2025,9,12,10,45,656.0201,656.3093,655.9802,656.2843,477988
1757673600,2025,9,12,10,40,656.0699,656.1846,655.9702,655.9909,657849
1757673300,2025,9,12,10,35,656.0899,656.1846,655.9403,656.0699,414710
1757673000,2025,9,12,10,30,656.1497,656.2194,655.8755,656.0999,833983
1757672700,2025,9,12,10,25,656.1597,656.2345,655.9403,656.1597,582335
1757672400,2025,9,12,10,20,655.8705,656.2993,655.8605,656.1697,879717
1757672100,2025,9,12,10,15,655.691,655.9901,655.5115,655.8705,756889
1757671800,2025,9,12,10,10,656.3542,656.3791,655.681,655.701,878879
1757671500,2025,9,12,10,5,656.05,656.3891,655.9602,656.3591,1005059
1757671200,2025,9,12,10,0,656.1996,656.2494,655.7408,656.03,865005
1757670900,2025,9,12,9,55,655.7408,656.2574,655.7209,656.1796,1185034
1757670600,2025,9,12,9,50,655.7508,655.8904,655.5713,655.7458,739964
1757670300,2025,9,12,9,45,655.6361,655.8555,655.4317,655.7543,1051653
1757670000,2025,9,12,9,40,655.6112,655.8406,655.5713,655.6336,1083429
1757669700,2025,9,12,9,35,655.8505,655.9004,655.337,655.6012,1677618
1757669400,2025,9,12,9,30,655.7907,655.9602,655.6212,655.8505,1665546
1757606100,2025,9,11,15,55,656.3292,656.404,655.6561,655.8007,5217964
1757605800,2025,9,11,15,50,656.1896,656.5187,656.0101,656.3292,2569624
1757605500,2025,9,11,15,45,656.035,656.2096,655.9682,656.1896,1199095
1757605200,2025,9,11,15,40,656.2395,656.2893,656.0001,656.03,719168
1757604900,2025,9,11,15,35,656.2345,656.3492,656.1298,656.2494,1113958
1757604600,2025,9,11,15,30,655.9403,656.2893,655.9253,656.2245,1008975
1757604300,2025,9,11,15,25,655.9146,656.0201,655.8705,655.9503,861248
1757604000,2025,9,11,15,20,655.9403,655.9892,655.8356,655.9154,731790
1757603700,2025,9,11,15,15,655.7408,656.0001,655.691,655.9403,752040
1757603400,2025,9,11,15,10,655.6561,655.8406,655.5913,655.7458,693341
1757603100,2025,9,11,15,5,655.8007,655.9004,655.6511,655.6561,384087
1757602800,2025,9,11,15,0,655.7209,655.8605,655.6212,655.8106,679433
1757602500,2025,9,11,14,55,655.7458,655.9253,655.6661,655.7259,740568
1757602200,2025,9,11,14,50,655.7309,655.8406,655.6311,655.7458,772238
1757601900,2025,9,11,14,45,655.696,655.7807,655.6511,655.7259,446714
1757601600,2025,9,11,14,40,655.6361,655.7309,655.5514,655.696,351596
1757601300,2025,9,11,14,35,655.3818,655.6511,655.3519,655.6387,436748
1757601000,2025,9,11,14,30,655.5215,655.6162,655.3818,655.3818,342099
1757600700,2025,9,11,14,25,655.5713,655.7059,655.3719,655.5215,701067
1757600400,2025,9,11,14,20,655.4915,655.6062,655.3619,655.5913,484693
1757600100,2025,9,11,14,15,655.6062,655.691,655.4516,655.4716,595850
1757599800,2025,9,11,14,10,655.5713,655.7458,655.4616,655.6012,751263
1757599500,2025,9,11,14,5,655.681,655.7807,655.5015,655.5813,679497
1757599200,2025,9,11,14,0,655.7458,655.8505,655.671,655.676,902863
1757598900,2025,9,11,13,55,655.4915,655.7608,655.4417,655.7408,553389
1757598600,2025,9,11,13,50,655.3868,655.5115,655.2023,655.5065,739643
1757598300,2025,9,11,13,45,655.691,655.7109,655.337,655.3768,321238
1757598000,2025,9,11,13,40,655.4716,655.7309,655.4716,655.681,283765
1757597700,2025,9,11,13,35,655.5694,655.6212,655.3818,655.4516,303488
1757597400,2025,9,11,13,30,655.307,655.6311,655.307,655.5633,370682
1757597100,2025,9,11,13,25,655.5962,655.7458,655.2522,655.312,436480
1757596800,2025,9,11,13,20,655.4118,655.6511,655.3918,655.5962,318706
1757596500,2025,9,11,13,15,655.5613,655.6012,655.322,655.4153,341703
1757596200,2025,9,11,13,10,655.3619,655.6611,655.3619,655.5564,566874
1757595900,2025,9,11,13,5,655.2622,655.3719,655.0727,655.3619,397749
1757595600,2025,9,11,13,0,655.3419,655.3419,655.1375,655.2622,220318
1757595300,2025,9,11,12,55,655.2522,655.4175,655.1624,655.3519,432815
1757595000,2025,9,11,12,50,655.4068,655.4068,655.0478,655.2721,323751
1757594700,2025,9,11,12,45,655.4217,655.5215,655.2322,655.4118,303087
1757594400,2025,9,11,12,40,655.5414,655.5514,655.2622,655.4217,371286
1757594100,2025,9,11,12,35,655.4666,655.5962,655.312,655.5414,329108
1757593800,2025,9,11,12,30,655.5514,655.7267,655.4217,655.4616,376007
1757593500,2025,9,11,12,25,655.7708,655.8306,655.5165,655.5414,321251
1757593200,2025,9,11,12,20,655.7309,655.9104,655.676,655.7708,571804
1757592900,2025,9,11,12,15,655.676,655.8306,655.5913,655.7367,351275
1757592600,2025,9,11,12,10,655.7109,655.8107,655.6062,655.676,494913
1757592300,2025,9,11,12,5,655.7658,655.7857,655.6262,655.7055,378254
1757592000,2025,9,11,12,0,655.4018,655.8306,655.3021,655.7757,1841985
1757591700,2025,9,11,11,55,655.4417,655.5364,655.3768,655.4018,250071
1757591400,2025,9,11,11,50,654.9829,655.4816,654.973,655.4516,637609
1757591100,2025,9,11,11,45,655.2422,655.317,654.8333,654.973,676127
1757590800,2025,9,11,11,40,655.3419,655.4516,655.2123,655.2341,528573
1757590500,2025,9,11,11,35,655.7309,655.7508,655.3021,655.3519,744445
1757590200,2025,9,11,11,30,655.6112,655.9902,655.6112,655.7309,618476
1757589900,2025,9,11,11,25,655.5314,655.6611,655.4766,655.6112,448450
1757589600,2025,9,11,11,20,655.6661,655.7209,655.4118,655.5115,1017888
1757589300,2025,9,11,11,15,655.0228,655.7807,654.953,655.6611,1200539
1757589000,2025,9,11,11,10,654.7915,655.0527,654.7336,655.0228,494451
1757588700,2025,9,11,11,5,654.963,655.0129,654.7536,654.7835,502286
1757588400,2025,9,11,11,0,654.8433,655.0976,654.7935,654.963,602940
1757588100,2025,9,11,10,55,654.7436,654.8632,654.3846,654.8433,776093
1757587800,2025,9,11,10,50,654.8932,654.9829,654.4245,654.7436,840075
1757587500,2025,9,11,10,45,655.1226,655.1924,654.7536,654.8932,894767
1757587200,2025,9,11,10,40,655.0129,655.1724,654.948,655.1275,1546652
1757586900,2025,9,11,10,35,654.7336,655.0527,654.6987,655.0029,824796
1757586600,2025,9,11,10,30,654.1502,654.8234,654.0505,654.7436,818331
1757586300,2025,9,11,10,25,654.1951,654.2749,653.9408,654.1552,648507
1757586000,2025,9,11,10,20,653.886,654.2151,653.856,654.1901,1323672
1757585700,2025,9,11,10,15,653.866,654.2101,653.7513,653.881,637024
1757585400,2025,9,11,10,10,654.1353,654.2549,653.8162,653.866,994153
1757585100,2025,9,11,10,5,653.9059,654.4444,653.9059,654.1353,1060623
1757584800,2025,9,11,10,0,653.7663,653.9857,653.5768,653.9159,1294670
1757584500,2025,9,11,9,55,653.2976,653.8261,653.1081,653.7663,1507450
1757584200,2025,9,11,9,50,652.6793,653.3774,652.4898,653.3076,1171381
1757583900,2025,9,11,9,45,652.071,652.8488,651.7917,652.6693,1617201
1757583600,2025,9,11,9,40,652.1707,652.5546,651.9014,652.071,1209649
1757583300,2025,9,11,9,35,652.6893,652.779,652.0111,652.1358,1452962
1757583000,2025,9,11,9,30,652.3801,652.8189,652.071,652.6894,1732196
1757519700,2025,9,10,15,55,650.4056,650.9042,650.3856,650.4305,4146359
1757519400,2025,9,10,15,50,650.0665,650.605,650.0665,650.4056,2379941
1757519100,2025,9,10,15,45,650.0366,650.1762,649.8172,650.0565,1480227
1757518800,2025,9,10,15,40,649.0393,650.0366,648.8997,650.0366,1037855
1757518500,2025,9,10,15,35,649.4682,649.6975,649.0194,649.0294,836851
1757518200,2025,9,10,15,30,649.0693,649.6875,649.0493,649.4627,1025735
1757517900,2025,9,10,15,25,649.159,649.2787,648.9695,649.0493,903914
1757517600,2025,9,10,15,20,649.528,649.528,648.8399,649.159,1027040
1757517300,2025,9,10,15,15,649.0892,649.538,649.0543,649.5362,1054136
1757517000,2025,9,10,15,10,649.4283,649.538,649.0593,649.0792,970455
1757516700,2025,9,10,15,5,649.7873,649.9568,649.3585,649.4283,715456
1757516400,2025,9,10,15,0,650.2011,650.3456,649.7374,649.7873,618534
1757516100,2025,9,10,14,55,649.7873,650.3258,649.7673,650.2011,729918
1757515800,2025,9,10,14,50,649.8065,649.8371,649.5978,649.7823,466016
1757515500,2025,9,10,14,45,650.0466,650.1862,649.6676,649.8072,629902
1757515200,2025,9,10,14,40,649.9967,650.246,649.9767,650.0416,560722
1757514900,2025,9,10,14,35,650.3208,650.3358,649.8664,649.9668,622025
1757514600,2025,9,10,14,30,649.897,650.3316,649.8321,650.3258,820503
1757514300,2025,9,10,14,25,649.9269,650.0316,649.6078,649.897,957567
1757514000,2025,9,10,14,20,649.8571,650.0964,649.7374,649.9169,780666
1757513700,2025,9,10,14,15,650.3058,650.3058,649.7623,649.8471,650447
1757513400,2025,9,10,14,10,650.2759,650.3746,650.0765,650.3158,583832
1757513100,2025,9,10,14,5,650.4903,650.4953,650.2659,650.2659,366935
1757512800,2025,9,10,14,0,650.5452,650.615,650.3856,650.4953,462362
1757512500,2025,9,10,13,55,650.3657,650.595,650.1463,650.5502,1072088
1757512200,2025,9,10,13,50,650.5352,650.6848,650.1762,650.3756,409199
1757511900,2025,9,10,13,45,650.6848,650.7247,650.4455,650.5352,350601
1757511600,2025,9,10,13,40,650.62,650.8643,650.5402,650.6998,541108
1757511300,2025,9,10,13,35,650.7446,650.9241,650.5153,650.625,528697
1757511000,2025,9,10,13,30,650.4953,650.7845,650.3058,650.7546,482495
1757510700,2025,9,10,13,25,650.8444,650.8493,650.3158,650.4953,678418
1757510400,2025,9,10,13,20,651.0538,651.2034,650.6748,650.8444,383201
1757510100,2025,9,10,13,15,651.353,651.4228,651.0189,651.0488,342783
1757509800,2025,9,10,13,10,651.4826,651.5035,651.3081,651.3479,311845
1757509500,2025,9,10,13,5,651.5823,651.6621,651.353,651.4733,342068
1757509200,2025,9,10,13,0,651.1435,651.6322,650.974,651.5823,507276
1757508900,2025,9,10,12,55,650.9291,651.2333,650.9291,651.1435,373215
1757508600,2025,9,10,12,50,650.5552,650.989,650.5053,650.9142,384143
1757508300,2025,9,10,12,45,650.4554,650.7396,650.3657,650.5502,524411
1757508000,2025,9,10,12,40,650.6748,650.7347,650.4255,650.4455,492374
1757507700,2025,9,10,12,35,650.9042,650.9142,650.625,650.6648,593657
1757507400,2025,9,10,12,30,650.8444,651.0438,650.7646,650.9191,339240
1757507100,2025,9,10,12,25,651.0837,651.1734,650.8394,650.8394,456593
1757506800,2025,9,10,12,20,651.2433,651.3051,650.8244,651.0837,469594
1757506500,2025,9,10,12,15,651.4128,651.6122,651.2333,651.2433,353763
1757506200,2025,9,10,12,10,651.3928,651.5624,651.353,651.4128,351999
1757505900,2025,9,10,12,5,651.3579,651.5025,651.2333,651.3928,618060
1757505600,2025,9,10,12,0,651.5125,651.5773,651.3031,651.353,511595
1757505300,2025,9,10,11,55,651.8217,651.8217,651.5037,651.5075,451606
1757505000,2025,9,10,11,50,651.6422,651.8316,651.6122,651.8217,472653
1757504700,2025,9,10,11,45,651.5524,651.6521,651.433,651.6422,612012
1757504400,2025,9,10,11,40,651.2632,651.5873,651.1834,651.5399,735867
1757504100,2025,9,10,11,35,650.7945,651.3779,650.6948,651.2732,1250039
1757503800,2025,9,10,11,30,651.0338,651.1227,650.5453,650.7845,652550
1757503500,2025,9,10,11,25,650.8444,651.1734,650.7247,651.0239,839254
1757503200,2025,9,10,11,20,650.7546,650.9241,650.6648,650.8355,864209
1757502900,2025,9,10,11,15,651.2911,651.3131,650.6898,650.7646,1324073
1757502600,2025,9,10,11,10,651.2931,651.5025,651.2175,651.3131,4001893
1757502300,2025,9,10,11,5,651.571,651.5823,651.1136,651.2931,955756
1757502000,2025,9,10,11,0,651.6222,651.8167,651.3729,651.5624,766150
1757501700,2025,9,10,10,55,651.6621,651.9114,651.5723,651.6222,700735
1757501400,2025,9,10,10,50,651.8715,651.9663,651.5075,651.6621,669664
1757501100,2025,9,10,10,45,652.0111,652.1707,651.8017,651.8615,738607
1757500800,2025,9,10,10,40,651.8615,652.1308,651.6721,652.0161,793545
1757500500,2025,9,10,10,35,651.8316,652.1308,651.6072,651.8715,919765
1757500200,2025,9,10,10,30,652.1109,652.2305,651.7868,651.8465,1040202
1757499900,2025,9,10,10,25,652.6793,652.6793,652.1109,652.1408,625898
1757499600,2025,9,10,10,20,652.5995,652.7292,652.4499,652.6793,904571
1757499300,2025,9,10,10,15,652.5796,652.7491,652.1707,652.6045,930543
1757499000,2025,9,10,10,10,652.4499,652.6494,652.3003,652.5596,863355
1757498700,2025,9,10,10,5,652.3402,652.6992,652.2305,652.43,1257226
1757498400,2025,9,10,10,0,651.7917,652.3901,651.682,652.3303,1199348
1757498100,2025,9,10,9,55,651.343,651.8117,651.1734,651.7988,909796
1757497800,2025,9,10,9,50,651.9413,652.0859,650.9541,651.343,1610146
1757497500,2025,9,10,9,45,651.5424,652.051,651.2333,651.9413,1280721
1757497200,2025,9,10,9,40,651.4228,651.8067,651.1934,651.5424,1218952
1757496900,2025,9,10,9,35,651.5125,651.9313,651.2632,651.4228,1738164
1757496600,2025,9,10,9,30,651.8217,651.8316,650.8842,651.5225,2610070
1757433300,2025,9,9,15,55,648.6105,649.0693,648.431,648.5407,4375494
1757433000,2025,9,9,15,50,648.1967,648.6504,648.1967,648.6005,1681451
1757432700,2025,9,9,15,45,648.1418,648.2913,648.1019,648.1858,950335
1757432400,2025,9,9,15,40,648.1518,648.1617,647.9075,648.1518,814519
1757432100,2025,9,9,15,35,648.2814,648.3412,648.082,648.1518,595543
1757431800,2025,9,9,15,30,648.2764,648.3363,648.1717,648.2913,507215
1757431500,2025,9,9,15,25,648.1318,648.3512,648.1318,648.2764,574972
1757431200,2025,9,9,15,20,648.0321,648.1917,648.0221,648.1368,506826
1757430900,2025,9,9,15,15,647.7728,648.082,647.7728,648.0221,556821
1757430600,2025,9,9,15,10,647.9523,647.9565,647.7629,647.7778,412433
1757430300,2025,9,9,15,5,648.1019,648.1219,647.9324,647.9523,347932
1757430000,2025,9,9,15,0,648.072,648.1518,647.9723,648.1119,560588
1757429700,2025,9,9,14,55,648.1621,648.2016,648.0321,648.072,496398
1757429400,2025,9,9,14,50,648.2522,648.2764,648.1318,648.1618,301777
1757429100,2025,9,9,14,45,647.9174,648.3113,647.9124,648.2665,547378
1757428800,2025,9,9,14,40,647.9224,648.082,647.8731,647.9075,397305
1757428500,2025,9,9,14,35,647.9224,648.0022,647.8277,647.9224,386989
1757428200,2025,9,9,14,30,648.0521,648.1618,647.9224,647.9324,773255
1757427900,2025,9,9,14,25,648.1618,648.1667,647.9823,648.0421,344615
1757427600,2025,9,9,14,20,648.0221,648.2016,647.9823,648.1618,310270
1757427300,2025,9,9,14,15,648.0421,648.1815,647.9224,648.022,467688
1757427000,2025,9,9,14,10,648.1717,648.2016,647.7828,648.0521,622810
1757426700,2025,9,9,14,5,648.0919,648.2016,648.082,648.1717,317429
1757426400,2025,9,9,14,0,648.0122,648.1518,647.9872,648.0919,269231
1757426100,2025,9,9,13,55,648.0321,648.1917,647.9523,648.0072,434487
1757425800,2025,9,9,13,50,647.9673,648.072,647.9075,648.0321,349931
1757425500,2025,9,9,13,45,647.8626,648.1019,647.8426,647.9673,444413
1757425200,2025,9,9,13,40,647.9224,647.9324,647.703,647.8825,326369
1757424900,2025,9,9,13,35,647.7629,647.9623,647.693,647.9224,805449
1757424600,2025,9,9,13,30,647.7778,647.9024,647.698,647.7828,386259
1757424300,2025,9,9,13,25,647.8376,648.0122,647.7728,647.7778,655456
1757424000,2025,9,9,13,20,647.5036,647.8626,647.4637,647.8484,355524
1757423700,2025,9,9,13,15,647.5734,647.7978,647.4836,647.5086,524222
1757423400,2025,9,9,13,10,647.5933,647.9324,647.5534,647.5734,725983
1757423100,2025,9,9,13,5,647.5834,647.6232,647.4537,647.5834,404447
1757422800,2025,9,9,13,0,647.2642,647.6332,647.2343,647.5933,617154
1757422500,2025,9,9,12,55,647.1645,647.4238,647.1645,647.2543,571290
1757422200,2025,9,9,12,50,647.2643,647.3241,647.0548,647.1675,406344
1757421900,2025,9,9,12,45,647.1625,647.3789,647.0648,647.2742,348837
1757421600,2025,9,9,12,40,647.2094,647.3241,647.0748,647.1745,435031
1757421300,2025,9,9,12,35,647.1546,647.2243,647.0548,647.2045,261498
1757421000,2025,9,9,12,30,647.0698,647.1695,646.98,647.1595,282127
1757420700,2025,9,9,12,25,646.8554,647.1545,646.8455,647.0748,475357
1757420400,2025,9,9,12,20,646.9152,646.9351,646.5163,646.8803,511186
1757420100,2025,9,9,12,15,647.0199,647.2742,646.8853,646.9052,579299
1757419800,2025,9,9,12,10,646.8653,647.1046,646.865,647.0299,434430
1757419500,2025,9,9,12,5,646.6659,646.8952,646.5113,646.8753,413800
1757419200,2025,9,9,12,0,646.4764,646.7058,646.3867,646.6759,480810
1757418900,2025,9,9,11,55,646.975,647.0249,646.4465,646.4814,497180
1757418600,2025,9,9,11,50,646.277,647.0099,646.277,646.9651,558934
1757418300,2025,9,9,11,45,646.3368,646.5462,646.257,646.277,389307
1757418000,2025,9,9,11,40,646.7157,646.7457,646.267,646.3168,596393
1757417700,2025,9,9,11,35,646.8454,646.985,646.6958,646.7157,353819
1757417400,2025,9,9,11,30,646.975,647.0399,646.7556,646.8254,472149
1757417100,2025,9,9,11,25,646.7239,647.0498,646.6958,646.985,653407
1757416800,2025,9,9,11,20,646.6759,646.8254,646.5961,646.6858,391102
1757416500,2025,9,9,11,15,646.5911,646.8105,646.5761,646.6858,531532
1757416200,2025,9,9,11,10,646.4664,646.6559,646.3168,646.5861,370246
1757415900,2025,9,9,11,5,646.3767,646.5612,646.0077,646.4664,551875
1757415600,2025,9,9,11,0,646.5412,646.8753,646.3268,646.3867,749412
1757415300,2025,9,9,10,55,646.636,646.8554,646.4166,646.5412,654877
1757415000,2025,9,9,10,50,646.1872,646.641,645.8781,646.641,694210
1757414700,2025,9,9,10,45,645.908,646.3418,645.8182,646.1872,791845
1757414400,2025,9,9,10,40,645.888,646.0077,645.4393,645.908,987684
1757414100,2025,9,9,10,35,645.8382,646.0675,645.4792,645.8781,1413629
1757413800,2025,9,9,10,30,646.9551,647.02,645.8182,645.8382,1166473
1757413500,2025,9,9,10,25,647.1246,647.2044,646.7457,646.97,745794
1757413200,2025,9,9,10,20,647.1645,647.2692,647.0143,647.1246,551341
1757412900,2025,9,9,10,15,647.5834,647.6631,646.975,647.1438,743921
1757412600,2025,9,9,10,10,647.4088,647.9424,647.344,647.5834,896633
1757412300,2025,9,9,10,5,646.985,647.4338,646.8354,647.4038,901564
1757412000,2025,9,9,10,0,647.2343,647.723,646.6459,646.975,1750020
1757411700,2025,9,9,9,55,646.8753,647.3839,646.7556,647.2343,985599
1757411400,2025,9,9,9,50,647.2941,647.344,646.8454,646.8753,740194
1757411100,2025,9,9,9,45,647.4936,647.5036,647.1146,647.2892,712348
1757410800,2025,9,9,9,40,647.3939,647.4936,647.1047,647.4936,692188
1757410500,2025,9,9,9,35,647.3839,647.708,647.2642,647.4038,759532
1757410200,2025,9,9,9,30,647.1845,647.5834,646.9651,647.3889,1492972
1757346900,2025,9,8,15,55,646.6659,647.0947,646.5263,647.0149,7676824
1757346600,2025,9,8,15,50,646.7357,646.7457,646.2371,646.6509,2232122
1757346300,2025,9,8,15,45,646.3481,646.7856,646.3468,646.7357,1031354
1757346000,2025,9,8,15,40,646.0675,646.4565,646.0386,646.3479,825226
1757345700,2025,9,8,15,35,645.6886,646.1473,645.6886,646.0775,547696
1757345400,2025,9,8,15,30,645.7983,646.1573,645.6986,645.6986,728517
1757345100,2025,9,8,15,25,645.8132,645.8289,645.6487,645.7983,511793
1757344800,2025,9,8,15,20,645.9678,646.0476,645.6397,645.8182,548425
1757344500,2025,9,8,15,15,645.8182,646.1274,645.7004,645.9778,699422
1757344200,2025,9,8,15,10,646.1673,646.2171,645.554,645.8082,943705
1757343900,2025,9,8,15,5,646.3268,646.4265,646.1673,646.1673,568508
1757343600,2025,9,8,15,0,646.4365,646.4533,646.2171,646.3176,670236
1757343300,2025,9,8,14,55,646.4664,646.596,646.3867,646.4515,363832
1757343000,2025,9,8,14,50,646.6459,646.7457,646.3418,646.4664,389617
1757342700,2025,9,8,14,45,646.4963,646.7955,646.4565,646.641,435542
1757342400,2025,9,8,14,40,646.3767,646.5163,646.1274,646.5044,516661
1757342100,2025,9,8,14,35,646.5562,646.6459,646.3468,646.3667,447810
1757341800,2025,9,8,14,30,646.606,646.7058,646.4764,646.5642,290985
1757341500,2025,9,8,14,25,646.4365,646.626,646.2969,646.611,329775
1757341200,2025,9,8,14,20,646.4814,646.7257,646.2676,646.4365,554678
1757340900,2025,9,8,14,15,646.1692,646.5243,646.1473,646.4814,615409
1757340600,2025,9,8,14,10,645.8082,646.2171,645.7783,646.1694,612468
1757340300,2025,9,8,14,5,645.6736,645.9479,645.5789,645.7983,512864
1757340000,2025,9,8,14,0,645.8181,645.8581,645.6088,645.6786,399823
1757339700,2025,9,8,13,55,645.9379,645.9678,645.6487,645.8082,326915
1757339400,2025,9,8,13,50,646.0675,646.1627,645.4492,645.9379,586602
