epoch,year,month,day,hour,minute,open,high,low,close
1691682000,2023,8,10,15,40,176.0191,176.0933,175.8667,175.8757
1691681700,2023,8,10,15,35,176.0636,176.2021,175.9845,176.0245
1691681400,2023,8,10,15,30,176.2713,176.3208,176.0538,176.0636
1691681100,2023,8,10,15,25,176.4988,176.5074,176.2219,176.2713
1691680800,2023,8,10,15,20,176.7016,176.7461,176.4503,176.5087
1691680500,2023,8,10,15,15,176.5582,176.7065,176.4791,176.6966
1691680200,2023,8,10,15,10,176.4988,176.6571,176.4296,176.5532
1691679900,2023,8,10,15,5,176.4593,176.5285,176.3467,176.4987
1691679600,2023,8,10,15,0,176.667,176.6868,176.2713,176.4592
1691679300,2023,8,10,14,55,176.5285,176.6868,176.4296,176.662
1691679000,2023,8,10,14,50,176.3702,176.5879,176.2812,176.5285
1691678700,2023,8,10,14,45,176.1477,176.4642,176.034,176.3604
1691678400,2023,8,10,14,40,176.2911,176.3208,175.9582,176.1428
1691678100,2023,8,10,14,35,176.2219,176.301,176.0241,176.2812
1691677800,2023,8,10,14,30,176.2911,176.4296,176.2021,176.2071
1691677500,2023,8,10,14,25,176.4642,176.5285,176.1823,176.2863
1691677200,2023,8,10,14,20,176.3703,176.5483,176.3011,176.4593
1691676900,2023,8,10,14,15,176.5582,176.7366,176.301,176.3722
1691676600,2023,8,10,14,10,176.226,176.6076,176.1527,176.578
1691676300,2023,8,10,14,5,176.1032,176.3109,176.1032,176.2318
1691676000,2023,8,10,14,0,175.7471,176.1329,175.7076,176.1032
1691675700,2023,8,10,13,55,176.0636,176.0636,175.6581,175.7373
1691675400,2023,8,10,13,50,176.0538,176.2417,176.034,176.0637
1691675100,2023,8,10,13,45,175.8955,176.2318,175.8658,176.0587
1691674800,2023,8,10,13,40,176.0686,176.1031,175.668,175.8955
1691674500,2023,8,10,13,35,176.1909,176.1909,175.9351,176.0686
1691674200,2023,8,10,13,30,176.0933,176.2021,175.9153,176.1873
1691673900,2023,8,10,13,25,176.1032,176.1428,175.9548,176.0983
1691673600,2023,8,10,13,20,176.3208,176.3257,175.9054,176.0934
1691673300,2023,8,10,13,15,176.3604,176.413,176.2205,176.3208
1691673000,2023,8,10,13,10,176.4128,176.4406,176.2516,176.3647
1691672700,2023,8,10,13,5,176.1428,176.4316,176.1131,176.4197
1691672400,2023,8,10,13,0,176.0179,176.1823,175.8559,176.1477
1691672100,2023,8,10,12,55,176.3604,176.39,175.9054,176.0241
1691671800,2023,8,10,12,50,176.8549,176.8549,176.3109,176.3801
1691671500,2023,8,10,12,45,176.7758,176.9636,176.6868,176.8549
1691671200,2023,8,10,12,40,176.7362,176.7857,176.6175,176.7758
1691670900,2023,8,10,12,35,176.484,176.7523,176.3604,176.7263
1691670600,2023,8,10,12,30,176.4098,176.5532,176.3307,176.4791
1691670300,2023,8,10,12,25,176.4198,176.4642,176.0241,176.4296
1691670000,2023,8,10,12,20,176.3999,176.5384,176.2516,176.4395
1691669700,2023,8,10,12,15,176.4296,176.5483,176.301,176.4101
1691669400,2023,8,10,12,10,176.4098,176.5384,176.212,176.4296
1691669100,2023,8,10,12,5,176.5236,176.5903,176.3356,176.4098
1691668800,2023,8,10,12,0,176.3999,176.5582,176.2615,176.5186
1691668500,2023,8,10,11,55,176.2417,176.4692,176.0933,176.4049
1691668200,2023,8,10,11,50,176.5285,176.5384,176.0636,176.2417
1691667900,2023,8,10,11,45,176.9537,176.9537,176.4593,176.5385
1691667600,2023,8,10,11,40,177.4483,177.478,176.8648,176.9439
1691667300,2023,8,10,11,35,177.4088,177.4681,177.2851,177.4483
1691667000,2023,8,10,11,30,177.1813,177.4088,176.9241,177.3989
1691666700,2023,8,10,11,25,176.8401,177.1862,176.8351,177.1813
1691666400,2023,8,10,11,20,177.1022,177.1121,176.7362,176.8549
1691666100,2023,8,10,11,15,177.2555,177.2802,177.0824,177.1022
1691665800,2023,8,10,11,10,177.2505,177.4088,177.1417,177.2603
1691665500,2023,8,10,11,5,177.3692,177.4681,177.1219,177.2505
1691665200,2023,8,10,11,0,177.6165,177.6363,177.3198,177.3791
1691664900,2023,8,10,10,55,177.5967,177.7849,177.5769,177.6067
1691664600,2023,8,10,10,50,177.389,177.6462,177.3395,177.6066
1691664300,2023,8,10,10,45,177.5868,177.6066,177.1615,177.3989
1691664000,2023,8,10,10,40,177.9577,177.9577,177.4978,177.5918
1691663700,2023,8,10,10,35,178.3632,178.4572,177.8643,177.9725
1691663400,2023,8,10,10,30,178.1288,178.4077,178.0714,178.3632
1691663100,2023,8,10,10,25,178.1258,178.1407,177.8835,178.1308
1691662800,2023,8,10,10,20,178.2099,178.2297,177.8736,178.1209
1691662500,2023,8,10,10,15,178.3039,178.5462,178.1704,178.21
1691662200,2023,8,10,10,10,178.6055,178.6055,178.2693,178.3187
1691661900,2023,8,10,10,5,178.5561,178.6649,178.3484,178.5907
1691661600,2023,8,10,10,0,178.5854,178.7737,178.5462,178.5511
1691661300,2023,8,10,9,55,178.2693,178.6055,178.1407,178.5759
1691661000,2023,8,10,9,50,177.8786,178.289,177.75,178.2643
1691660700,2023,8,10,9,45,177.4582,178.0616,177.4582,177.8834
1691660400,2023,8,10,9,40,177.7055,177.9231,177.389,177.4384
1691660100,2023,8,10,9,35,177.656,177.9874,177.3791,177.6956
1691659800,2023,8,10,9,30,177.5176,177.8341,176.9044,177.639
1691596500,2023,8,9,15,55,176.2911,176.3307,176.0439,176.2516
1691596200,2023,8,9,15,50,176.3703,176.4494,176.1922,176.301
1691595900,2023,8,9,15,45,176.8005,176.8054,176.1527,176.367
1691595600,2023,8,9,15,40,176.8846,176.9686,176.756,176.7956
1691595300,2023,8,9,15,35,176.9686,177.1318,176.8549,176.8895
1691595000,2023,8,9,15,30,177.0725,177.1219,176.8846,176.9637
1691594700,2023,8,9,15,25,177.2604,177.3148,177.0526,177.0725
1691594400,2023,8,9,15,20,177.0329,177.3395,177.023,177.2505
1691594100,2023,8,9,15,15,177.0923,177.1021,176.8974,177.0379
1691593800,2023,8,9,15,10,176.9805,177.1219,176.8342,177.0923
1691593500,2023,8,9,15,5,177.1516,177.2604,176.934,176.9686
1691593200,2023,8,9,15,0,177.2011,177.2406,177.0824,177.1566
1691592900,2023,8,9,14,55,177.3099,177.4384,177.1615,177.2011
1691592600,2023,8,9,14,50,177.5819,177.5819,177.2307,177.3049
1691592300,2023,8,9,14,45,177.5374,177.6264,177.4879,177.5868
1691592000,2023,8,9,14,40,177.5324,177.6066,177.4533,177.5291
1691591700,2023,8,9,14,35,177.4088,177.5374,177.3989,177.5275
1691591400,2023,8,9,14,30,177.3346,177.5769,177.3346,177.4088
1691591100,2023,8,9,14,25,177.2802,177.3989,177.2604,177.3346
1691590800,2023,8,9,14,20,177.1961,177.3494,177.1318,177.2901
1691590500,2023,8,9,14,15,177.1022,177.2703,177.0725,177.2011
1691590200,2023,8,9,14,10,176.9241,177.1219,176.9044,177.1121
1691589900,2023,8,9,14,5,176.8252,176.9637,176.8252,176.9241
1691589600,2023,8,9,14,0,176.7164,176.8351,176.6571,176.8351
1691589300,2023,8,9,13,55,176.7263,176.8252,176.6769,176.7196
1691589000,2023,8,9,13,50,176.6225,176.7461,176.6225,176.7263
1691588700,2023,8,9,13,45,176.756,176.8351,176.6007,176.6212
1691588400,2023,8,9,13,40,176.8054,176.8351,176.7313,176.7575
1691588100,2023,8,9,13,35,176.7758,176.8252,176.7303,176.8005
1691587800,2023,8,9,13,30,176.7055,176.8351,176.6966,176.7758
1691587500,2023,8,9,13,25,176.5879,176.8153,176.5879,176.7065
1691587200,2023,8,9,13,20,176.6126,176.7065,176.5532,176.6076
1691586900,2023,8,9,13,15,176.6572,176.7744,176.5285,176.6174
1691586600,2023,8,9,13,10,176.4776,176.7263,176.4296,176.6571
1691586300,2023,8,9,13,5,176.4345,176.5879,176.4197,176.4791
1691586000,2023,8,9,13,0,176.2466,176.4692,176.1924,176.4296
1691585700,2023,8,9,12,55,176.3647,176.3647,176.0538,176.2417
1691585400,2023,8,9,12,50,176.4395,176.4395,176.2911,176.3505
1691585100,2023,8,9,12,45,176.3306,176.5285,176.2788,176.4395
1691584800,2023,8,9,12,40,176.301,176.4197,176.2813,176.3257
1691584500,2023,8,9,12,35,176.2911,176.3505,176.2219,176.301
1691584200,2023,8,9,12,30,176.0538,176.3356,176.0439,176.2911
1691583900,2023,8,9,12,25,175.9844,176.1527,175.9598,176.0587
1691583600,2023,8,9,12,20,175.8807,175.9845,175.757,175.9746
1691583300,2023,8,9,12,15,175.8659,176.0141,175.8461,175.8757
1691583000,2023,8,9,12,10,175.7372,176.1626,175.4306,175.8659
1691582700,2023,8,9,12,5,175.5988,175.7966,175.5592,175.7373
1691582400,2023,8,9,12,0,175.4801,175.7174,175.4504,175.5988
1691582100,2023,8,9,11,55,175.4277,175.6136,175.3021,175.4801
1691581800,2023,8,9,11,50,175.4702,175.5691,175.3317,175.4278
1691581500,2023,8,9,11,45,175.4801,175.6285,175.3466,175.4714
1691581200,2023,8,9,11,40,175.5098,175.6136,175.4109,175.485
1691580900,2023,8,9,11,35,175.4801,175.6087,175.4109,175.4999
1691580600,2023,8,9,11,30,175.5295,175.5988,175.3812,175.4801
1691580300,2023,8,9,11,25,175.3565,175.5592,175.3436,175.5394
1691580000,2023,8,9,11,20,175.1834,175.4208,175.0746,175.3614
1691579700,2023,8,9,11,15,175.6681,175.7669,175.1439,175.1932
1691579400,2023,8,9,11,10,176.0142,176.0636,175.6581,175.668
1691579100,2023,8,9,11,5,176.1626,176.1824,175.9351,176.0191
1691578800,2023,8,9,11,0,175.8757,176.2516,175.7768,176.1528
1691578500,2023,8,9,10,55,175.7076,175.9845,175.6581,175.8708
1691578200,2023,8,9,10,50,176.0686,176.1922,175.6597,175.7125
1691577900,2023,8,9,10,45,176.3307,176.3405,176.0587,176.0636
1691577600,2023,8,9,10,40,176.5384,176.5384,176.1823,176.3307
1691577300,2023,8,9,10,35,176.6571,176.7856,176.4692,176.5286
1691577000,2023,8,9,10,30,176.7362,176.8796,176.6571,176.6593
1691576700,2023,8,9,10,25,176.4988,176.756,176.4889,176.7377
1691576400,2023,8,9,10,20,176.7857,176.8153,176.4692,176.4988
1691576100,2023,8,9,10,15,176.9407,176.9998,176.7659,176.7956
1691575800,2023,8,9,10,10,176.9637,177.6934,176.8054,176.9537
1691575500,2023,8,9,10,5,176.8934,177.0131,176.8153,176.9637
1691575200,2023,8,9,10,0,176.7065,176.9736,176.6472,176.8846
1691574900,2023,8,9,9,55,176.8549,176.9241,176.6966,176.7065
1691574600,2023,8,9,9,50,176.5285,178.8579,176.1922,176.8549
1691574300,2023,8,9,9,45,177.0774,177.0824,176.4889,176.5433
1691574000,2023,8,9,9,40,177.3692,177.5267,177.0033,177.0725
1691573700,2023,8,9,9,35,178.3088,178.3286,177.3088,177.3595
1691573400,2023,8,9,9,30,178.8924,178.9517,177.9725,178.3286
1691510100,2023,8,8,15,55,178.0022,178.0714,177.8341,177.8341
1691509800,2023,8,8,15,50,178.1506,178.2792,177.9132,178.0121
1691509500,2023,8,8,15,45,178.0467,178.2989,178.0221,178.1506
1691509200,2023,8,8,15,40,177.9329,178.1704,177.8637,178.0481
1691508900,2023,8,8,15,35,177.7648,177.9528,177.7055,177.9231
1691508600,2023,8,8,15,30,177.8489,177.9132,177.5918,177.7735
1691508300,2023,8,8,15,25,177.8143,177.9725,177.7452,177.844
1691508000,2023,8,8,15,20,177.5843,177.8242,177.5769,177.8192
1691507700,2023,8,8,15,15,177.5868,177.6659,177.4978,177.5862
1691507400,2023,8,8,15,10,177.5868,177.7104,177.479,177.5868
1691507100,2023,8,8,15,5,177.4088,177.7352,177.3791,177.5868
1691506800,2023,8,8,15,0,177.5275,177.567,177.389,177.4088
1691506500,2023,8,8,14,55,177.3,177.5868,177.2901,177.5225
1691506200,2023,8,8,14,50,177.1961,177.3123,177.1566,177.3
1691505900,2023,8,8,14,45,177.1121,177.2209,177.1022,177.2011
1691505600,2023,8,8,14,40,177.1812,177.2209,177.0824,177.1132
1691505300,2023,8,8,14,35,177.2307,177.2703,177.1121,177.1813
1691505000,2023,8,8,14,30,177.211,177.2505,177.1021,177.2258
1691504700,2023,8,8,14,25,177.211,177.2512,177.1269,177.2011
1691504400,2023,8,8,14,20,177.3791,177.4385,177.1724,177.206
1691504100,2023,8,8,14,15,177.2307,177.4582,177.211,177.3832
1691503800,2023,8,8,14,10,177.0675,177.2803,176.9736,177.2279
1691503500,2023,8,8,14,5,177.0824,177.1417,176.9538,177.0725
1691503200,2023,8,8,14,0,177.0923,177.1911,176.9835,177.0923
1691502900,2023,8,8,13,55,177.1121,177.1912,176.9934,177.0873
1691502600,2023,8,8,13,50,177.0131,177.2209,176.9044,177.1121
1691502300,2023,8,8,13,45,177.1813,177.2406,177.004,177.023
1691502000,2023,8,8,13,40,177.1318,177.2406,177.1022,177.1814
1691501700,2023,8,8,13,35,176.8994,177.1516,176.7461,177.1368
1691501400,2023,8,8,13,30,176.934,177.1417,176.8945,176.9044
1691501100,2023,8,8,13,25,177.1813,177.1912,176.9291,176.9373
1691500800,2023,8,8,13,20,177.3494,177.4286,177.1615,177.1714
1691500500,2023,8,8,13,15,177.2209,177.5176,177.206,177.3547
1691500200,2023,8,8,13,10,177.0923,177.2223,176.9538,177.2223
1691499900,2023,8,8,13,5,177.2505,177.2802,176.9637,177.0938
1691499600,2023,8,8,13,0,176.9627,177.2802,176.9241,177.2456
1691499300,2023,8,8,12,55,176.7956,177.0029,176.7857,176.9538
1691499000,2023,8,8,12,50,176.6983,176.8482,176.6868,176.8053
1691498700,2023,8,8,12,45,176.6274,176.7857,176.6274,176.7036
1691498400,2023,8,8,12,40,176.8005,176.8252,176.6274,176.6373
1691498100,2023,8,8,12,35,176.944,177.0329,176.7659,176.8054
1691497800,2023,8,8,12,30,176.7263,176.9808,176.6966,176.9521
1691497500,2023,8,8,12,25,176.7609,176.85,176.6966,176.7362
1691497200,2023,8,8,12,20,176.7858,176.8079,176.578,176.7654
1691496900,2023,8,8,12,15,176.6769,176.8005,176.6373,176.7925
1691496600,2023,8,8,12,10,176.6571,176.7016,176.578,176.6818
1691496300,2023,8,8,12,5,176.3356,176.6966,176.3109,176.6571
1691496000,2023,8,8,12,0,175.923,176.3455,175.8955,176.3209
1691495700,2023,8,8,11,55,175.9499,176.0538,175.8856,175.9202
1691495400,2023,8,8,11,50,175.945,176.0636,175.945,175.948
1691495100,2023,8,8,11,45,176.0241,176.0538,175.9202,175.945
1691494800,2023,8,8,11,40,176.217,176.217,175.8807,176.0339
1691494500,2023,8,8,11,35,176.0488,176.3109,176.0043,176.217
1691494200,2023,8,8,11,30,176.0933,176.1328,175.945,176.0439
1691493900,2023,8,8,11,25,176.189,176.2021,176.034,176.0933
1691493600,2023,8,8,11,20,176.301,176.301,176.109,176.1848
1691493300,2023,8,8,11,15,176.3801,176.3981,176.2021,176.301
1691493000,2023,8,8,11,10,176.1979,176.39,176.0587,176.3804
1691492700,2023,8,8,11,5,176.0439,176.2219,176.0142,176.1922
1691492400,2023,8,8,11,0,176.1823,176.2565,175.9895,176.0538
1691492100,2023,8,8,10,55,176.5879,176.6175,176.1527,176.1823
1691491800,2023,8,8,10,50,176.4296,176.6076,176.3406,176.5859
1691491500,2023,8,8,10,45,177.028,177.6471,176.4197,176.4385
1691491200,2023,8,8,10,40,176.9044,177.1022,176.8386,177.023
1691490900,2023,8,8,10,35,176.8153,176.9142,176.6274,176.9044
1691490600,2023,8,8,10,30,177.2307,177.2604,176.7362,176.8005
1691490300,2023,8,8,10,25,176.8796,177.2487,176.7362,177.2307
1691490000,2023,8,8,10,20,176.6966,176.9884,176.5384,176.8834
1691489700,2023,8,8,10,15,176.212,176.8104,176.1626,176.7065
1691489400,2023,8,8,10,10,176.4791,176.4889,176.1329,176.2121
1691489100,2023,8,8,10,5,176.3802,176.5483,176.2071,176.4791
1691488800,2023,8,8,10,0,176.0983,176.39,175.8164,176.39
1691488500,2023,8,8,9,55,175.8362,176.123,175.6383,176.1032
1691488200,2023,8,8,9,50,176.1527,176.1576,175.668,175.8362
1691487900,2023,8,8,9,45,176.6373,176.6373,176.0735,176.1329
1691487600,2023,8,8,9,40,177.3593,177.5034,176.5681,176.6274
1691487300,2023,8,8,9,35,176.9835,177.3989,176.8549,177.3643
1691487000,2023,8,8,9,30,177.7253,177.7747,176.8549,176.9852
1691423700,2023,8,7,15,55,177.0379,177.0527,176.578,176.8539
1691423400,2023,8,7,15,50,176.5384,177.2604,176.5285,177.033
1691423100,2023,8,7,15,45,176.6868,176.7263,176.4889,176.5433
1691422800,2023,8,7,15,40,176.8416,176.8549,176.5216,176.6769
1691422500,2023,8,7,15,35,176.667,176.8747,176.6571,176.845
1691422200,2023,8,7,15,30,176.5335,176.7065,176.4395,176.6676
1691421900,2023,8,7,15,25,176.3406,176.5483,176.3307,176.5286
1691421600,2023,8,7,15,20,176.3704,176.4494,176.301,176.3378
1691421300,2023,8,7,15,15,176.301,176.4791,176.2713,176.3703
1691421000,2023,8,7,15,10,176.395,176.4407,176.2713,176.3109
1691420700,2023,8,7,15,5,176.6274,176.6472,176.3605,176.394
1691420400,2023,8,7,15,0,176.5285,176.667,176.5038,176.6175
1691420100,2023,8,7,14,55,176.6324,176.6769,176.5087,176.5236
1691419800,2023,8,7,14,50,176.6373,176.6769,176.5483,176.6373
1691419500,2023,8,7,14,45,176.6571,176.7065,176.5483,176.6373
1691419200,2023,8,7,14,40,176.7363,176.7412,176.5483,176.6571
1691418900,2023,8,7,14,35,176.6654,176.756,176.5879,176.7412
1691418600,2023,8,7,14,30,176.5186,176.7461,176.5186,176.6521
1691418300,2023,8,7,14,25,176.5928,176.6062,176.3801,176.4988
1691418000,2023,8,7,14,20,176.662,176.7362,176.5681,176.5928
1691417700,2023,8,7,14,15,176.3801,176.6966,176.3604,176.6571
1691417400,2023,8,7,14,10,176.751,176.7559,176.3801,176.3851
1691417100,2023,8,7,14,5,176.9044,176.9536,176.6868,176.756
1691416800,2023,8,7,14,0,176.8846,177.0824,176.8648,176.9044
1691416500,2023,8,7,13,55,176.7956,176.9044,176.7362,176.883
1691416200,2023,8,7,13,50,176.6175,176.8648,176.5928,176.7956
1691415900,2023,8,7,13,45,176.2417,176.6868,176.1032,176.6175
1691415600,2023,8,7,13,40,176.2417,176.4247,176.2219,176.2417
1691415300,2023,8,7,13,35,176.2516,176.3406,176.2021,176.2367
1691415000,2023,8,7,13,30,176.39,176.395,176.1537,176.2516
1691414700,2023,8,7,13,25,176.2516,176.4394,176.1279,176.3851
1691414400,2023,8,7,13,20,176.3307,176.4296,176.2021,176.2415
1691414100,2023,8,7,13,15,176.1032,176.3406,176.0686,176.3257
1691413800,2023,8,7,13,10,176.1774,176.3703,176.0241,176.0933
1691413500,2023,8,7,13,5,176.1626,176.212,176.0686,176.1724
1691413200,2023,8,7,13,0,176.2862,176.4593,176.1329,176.1675
1691412900,2023,8,7,12,55,176.4897,176.5087,176.2664,176.2812
1691412600,2023,8,7,12,50,176.2812,176.5186,176.2268,176.4889
1691412300,2023,8,7,12,45,176.0043,176.2812,175.7966,176.2763
1691412000,2023,8,7,12,40,175.9994,176.1328,175.9054,176.0142
1691411700,2023,8,7,12,35,176.0884,176.2614,175.945,175.9945
1691411400,2023,8,7,12,30,176.4148,176.4494,176.0735,176.0933
1691411100,2023,8,7,12,25,176.4494,176.6373,176.39,176.4148
1691410800,2023,8,7,12,20,176.6076,176.6118,176.3703,176.4404
1691410500,2023,8,7,12,15,176.6521,176.756,176.6076,176.6175
1691410200,2023,8,7,12,10,176.7362,176.845,176.6076,176.6472
1691409900,2023,8,7,12,5,176.8153,176.8747,176.7065,176.7313
1691409600,2023,8,7,12,0,176.7065,176.8351,176.5087,176.8054
1691409300,2023,8,7,11,55,176.6373,176.8302,176.5888,176.6966
1691409000,2023,8,7,11,50,176.4642,176.6373,176.3208,176.6324
1691408700,2023,8,7,11,45,176.1823,176.481,176.1626,176.4593
1691408400,2023,8,7,11,40,175.8362,176.2268,175.8164,176.1873
1691408100,2023,8,7,11,35,175.7224,176.0636,175.6977,175.8362
1691407800,2023,8,7,11,30,175.8213,175.8263,175.4109,175.7274
1691407500,2023,8,7,11,25,175.851,176.0092,175.6285,175.8263
1691407200,2023,8,7,11,20,175.7125,176.0735,175.7076,175.855
1691406900,2023,8,7,11,15,176.0439,176.1032,175.6383,175.715
1691406600,2023,8,7,11,10,176.0439,176.1823,175.9252,176.0341
1691406300,2023,8,7,11,5,176.1032,176.1032,175.6186,176.0389
1691406000,2023,8,7,11,0,176.1527,176.2318,175.8065,176.105
1691405700,2023,8,7,10,55,176.6274,176.756,176.118,176.1626
1691405400,2023,8,7,10,50,176.9736,176.9835,176.5582,176.6373
1691405100,2023,8,7,10,45,176.8054,176.9983,176.6769,176.9698
1691404800,2023,8,7,10,40,177.2258,177.3494,176.7957,176.8153
1691404500,2023,8,7,10,35,176.7263,177.2317,176.6966,177.2307
1691404200,2023,8,7,10,30,177.0725,177.0824,176.5681,176.7214
1691403900,2023,8,7,10,25,177.5077,177.5967,177.0626,177.0774
1691403600,2023,8,7,10,20,177.4978,177.7154,177.4187,177.5175
1691403300,2023,8,7,10,15,177.567,177.8242,177.3593,177.4978
1691403000,2023,8,7,10,10,177.3569,177.7055,177.3099,177.5686
1691402700,2023,8,7,10,5,176.9217,177.3791,176.7065,177.3593
1691402400,2023,8,7,10,0,176.4444,176.9241,176.3604,176.9087
1691402100,2023,8,7,9,55,177.0527,177.2456,176.2616,176.4395
1691401800,2023,8,7,9,50,176.9044,177.4375,176.7857,177.0577
1691401500,2023,8,7,9,45,177.4483,177.5472,176.845,176.9044
1691401200,2023,8,7,9,40,178.3605,178.4275,177.3395,177.4484
1691400900,2023,8,7,9,35,178.5759,179.2385,178.2792,178.3484
1691400600,2023,8,7,9,30,180.1386,181.1277,178.1605,178.5858
1691164500,2023,8,4,15,55,180.2573,180.3809,179.9309,180.0001
1691164200,2023,8,4,15,50,180.4056,180.4502,180.1584,180.2573
1691163900,2023,8,4,15,45,180.2573,180.5046,180.207,180.4007
1691163600,2023,8,4,15,40,180.4749,180.5837,180.1485,180.2519
1691163300,2023,8,4,15,35,180.6628,180.7518,180.4254,180.4771
1691163000,2023,8,4,15,30,180.7024,180.8804,180.6331,180.6628
1691162700,2023,8,4,15,25,180.648,180.7419,180.4749,180.6925
1691162400,2023,8,4,15,20,180.8903,181.0683,180.6331,180.6529
1691162100,2023,8,4,15,15,181.0498,181.2365,180.8408,180.8952
1691161800,2023,8,4,15,10,180.6331,181.0683,180.6133,181.0238
1691161500,2023,8,4,15,5,180.5441,180.7472,180.376,180.6383
1691161200,2023,8,4,15,0,180.3611,180.7418,180.3265,180.5441
1691160900,2023,8,4,14,55,180.3859,180.5733,180.0793,180.3562
1691160600,2023,8,4,14,50,180.8903,181.098,180.3364,180.3859
1691160300,2023,8,4,14,45,180.9595,180.9793,180.7024,180.8903
1691160000,2023,8,4,14,40,180.8458,181.1573,180.8211,180.9694
1691159700,2023,8,4,14,35,181.3255,181.3354,180.8112,180.8507
1691159400,2023,8,4,14,30,181.3601,181.5431,181.1771,181.3157
1691159100,2023,8,4,14,25,181.365,181.5727,181.1771,181.3601
1691158800,2023,8,4,14,20,181.7458,181.7458,181.2958,181.365
1691158500,2023,8,4,14,15,182.0096,182.1464,181.6618,181.7458
1691158200,2023,8,4,14,10,182.0821,182.1464,181.8101,182.0079
1691157900,2023,8,4,14,5,182.0772,182.2119,181.9397,182.0801
1691157600,2023,8,4,14,0,182.8882,182.8931,181.9882,182.0673
1691157300,2023,8,4,13,55,182.9673,182.9871,182.8486,182.8882
1691157000,2023,8,4,13,50,183.0465,183.0563,182.9278,182.9723
1691156700,2023,8,4,13,45,183.0217,183.1337,182.997,183.0465
1691156400,2023,8,4,13,40,182.9278,183.1454,182.9179,183.0257
1691156100,2023,8,4,13,35,183.0217,183.0267,182.8883,182.9376
1691155800,2023,8,4,13,30,182.9574,183.0267,182.9179,183.0217
1691155500,2023,8,4,13,25,182.9278,183.0662,182.8289,182.9574
1691155200,2023,8,4,13,20,183.0168,183.0267,182.9278,182.9278
1691154900,2023,8,4,13,15,182.9475,183.0267,182.7695,183.0147
1691154600,2023,8,4,13,10,183.0611,183.0652,182.9278,182.9572
1691154300,2023,8,4,13,5,183.0934,183.1058,182.9475,183.0613
1691154000,2023,8,4,13,0,183.2047,183.2344,183.0563,183.091
1691153700,2023,8,4,12,55,183.3234,183.3234,183.1651,183.1948
1691153400,2023,8,4,12,50,183.3184,183.3234,183.2245,183.3184
1691153100,2023,8,4,12,45,183.3382,183.4421,183.2643,183.3135
1691152800,2023,8,4,12,40,183.3382,183.3728,183.1651,183.3728
1691152500,2023,8,4,12,35,183.2542,183.4124,183.1948,183.3333
1691152200,2023,8,4,12,30,183.452,183.4668,183.2146,183.2492
1691151900,2023,8,4,12,25,183.2245,183.4619,183.2245,183.452
1691151600,2023,8,4,12,20,183.1849,183.2344,183.0563,183.2195
1691151300,2023,8,4,12,15,183.4619,183.4619,183.1355,183.1846
1691151000,2023,8,4,12,10,183.4223,183.4965,183.2344,183.4668
1691150700,2023,8,4,12,5,183.5904,183.5904,183.3531,183.4322
1691150400,2023,8,4,12,0,183.5756,183.6498,183.5608,183.5904
1691150100,2023,8,4,11,55,183.3679,183.6251,183.2789,183.5707
1691149800,2023,8,4,11,50,183.5805,183.7487,183.3333,183.3644
1691149500,2023,8,4,11,45,182.997,183.6144,182.9921,183.5756
1691149200,2023,8,4,11,40,183.0761,183.0959,182.9673,183.0019
1691148900,2023,8,4,11,35,183.0872,183.1948,182.9179,183.0794
1691148600,2023,8,4,11,30,183.2888,183.3036,182.908,183.086
1691148300,2023,8,4,11,25,183.264,183.3432,183.1552,183.2838
1691148000,2023,8,4,11,20,183.3432,183.4619,183.1957,183.2739
1691147700,2023,8,4,11,15,183.541,183.63,183.2542,183.3333
1691147400,2023,8,4,11,10,184.174,184.2531,183.4717,183.5311
1691147100,2023,8,4,11,5,183.7289,184.3372,183.6498,184.1641
1691146800,2023,8,4,11,0,183.3432,183.9168,183.2047,183.7289
1691146500,2023,8,4,10,55,183.1651,183.451,183.1651,183.3333
1691146200,2023,8,4,10,50,182.9673,183.264,182.8882,183.1454
1691145900,2023,8,4,10,45,183.2245,183.363,182.908,182.9693
1691145600,2023,8,4,10,40,183.0959,183.2418,182.9673,183.2245
1691145300,2023,8,4,10,35,183.4312,183.6053,183.0563,183.086
1691145000,2023,8,4,10,30,183.0761,183.6053,183.0465,183.4247
1691144700,2023,8,4,10,25,183.4025,183.5311,182.9179,183.086
1691144400,2023,8,4,10,20,183.3827,183.719,183.1325,183.4124
1691144100,2023,8,4,10,15,183.0118,183.7388,182.9772,183.3827
1691143800,2023,8,4,10,10,182.9278,183.5311,182.819,183.0267
1691143500,2023,8,4,10,5,182.6904,183.1157,182.2552,182.9278
1691143200,2023,8,4,10,0,183.2739,183.2838,182.5222,182.7003
1691142900,2023,8,4,9,55,183.0563,183.6498,182.725,183.269
1691142600,2023,8,4,9,50,183.9069,183.9613,183.0069,183.0563
1691142300,2023,8,4,9,45,183.3036,185.0938,182.8882,183.8817
1691142000,2023,8,4,9,40,185.0839,185.262,182.997,183.3135
1691141700,2023,8,4,9,35,182.9772,185.3312,182.9574,185.0768
1691141400,2023,8,4,9,30,183.4915,183.5014,181.2464,182.9772
1691078100,2023,8,3,15,55,189.3468,189.6336,188.9214,188.9214
1691077800,2023,8,3,15,50,188.9611,189.3963,188.9314,189.3467
1691077500,2023,8,3,15,45,188.9808,189.0798,188.9017,188.9512
1691077200,2023,8,3,15,40,189.0847,189.0995,188.9413,188.9808
